datetime,fx_mark,fx,start_dt,end_st,fx_high,fx_low
2021-04-07 10:37:00 UTC,g,1.18947,2021-04-07 10:36:00 UTC,2021-04-07 10:38:00 UTC,1.18947,1.18904
2021-04-07 10:41:00 UTC,d,1.18881,2021-04-07 10:40:00 UTC,2021-04-07 10:42:00 UTC,1.18907,1.18881
2021-04-07 10:56:00 UTC,g,1.18983,2021-04-07 10:55:00 UTC,2021-04-07 10:58:00 UTC,1.18983,1.18942
2021-04-07 11:11:00 UTC,d,1.18865,2021-04-07 11:08:00 UTC,2021-04-07 11:17:00 UTC,1.18884,1.18865
2021-04-07 11:41:00 UTC,g,1.1897,2021-04-07 11:40:00 UTC,2021-04-07 11:43:00 UTC,1.1897,1.18947
2021-04-07 12:08:00 UTC,d,1.18818,2021-04-07 12:07:00 UTC,2021-04-07 12:09:00 UTC,1.1884,1.18818
2021-04-07 12:13:00 UTC,g,1.18856,2021-04-07 12:12:00 UTC,2021-04-07 12:15:00 UTC,1.18856,1.18816
2021-04-07 12:21:00 UTC,d,1.18779,2021-04-07 12:20:00 UTC,2021-04-07 12:23:00 UTC,1.18822,1.18779
2021-04-07 13:28:00 UTC,g,1.18979,2021-04-07 13:27:00 UTC,2021-04-07 13:29:00 UTC,1.18979,1.18924
2021-04-07 13:40:00 UTC,d,1.18836,2021-04-07 13:39:00 UTC,2021-04-07 13:41:00 UTC,1.18876,1.18836
2021-04-07 13:56:00 UTC,g,1.18967,2021-04-07 13:55:00 UTC,2021-04-07 13:57:00 UTC,1.18967,1.18937
2021-04-07 14:01:00 UTC,d,1.18879,2021-04-07 14:00:00 UTC,2021-04-07 14:02:00 UTC,1.18919,1.18879
2021-04-07 14:28:00 UTC,g,1.19098,2021-04-07 14:27:00 UTC,2021-04-07 14:29:00 UTC,1.19098,1.19031
2021-04-07 14:35:00 UTC,d,1.19018,2021-04-07 14:34:00 UTC,2021-04-07 14:36:00 UTC,1.19056,1.19018
2021-04-07 14:44:00 UTC,g,1.19147,2021-04-07 14:43:00 UTC,2021-04-07 14:49:00 UTC,1.19147,1.19128
2021-04-07 15:08:00 UTC,d,1.1891,2021-04-07 15:07:00 UTC,2021-04-07 15:09:00 UTC,1.18975,1.1891
2021-04-07 15:13:00 UTC,g,1.19035,2021-04-07 15:12:00 UTC,2021-04-07 15:15:00 UTC,1.19035,1.19005
2021-04-07 16:23:00 UTC,d,1.1882,2021-04-07 16:22:00 UTC,2021-04-07 16:24:00 UTC,1.18852,1.1882
2021-04-07 16:47:00 UTC,g,1.18876,2021-04-07 16:46:00 UTC,2021-04-07 16:48:00 UTC,1.18876,1.18856
2021-04-07 17:09:00 UTC,d,1.18808,2021-04-07 17:04:00 UTC,2021-04-07 17:10:00 UTC,1.18826,1.18808
2021-04-07 17:17:00 UTC,g,1.18867,2021-04-07 17:15:00 UTC,2021-04-07 17:19:00 UTC,1.18867,1.18852
2021-04-07 17:48:00 UTC,d,1.18801,2021-04-07 17:47:00 UTC,2021-04-07 17:50:00 UTC,1.18819,1.18801
2021-04-07 18:00:00 UTC,g,1.18842,2021-04-07 17:58:00 UTC,2021-04-07 18:02:00 UTC,1.18842,1.18822
2021-04-07 18:05:00 UTC,d,1.1878,2021-04-07 18:04:00 UTC,2021-04-07 18:06:00 UTC,1.18825,1.1878
2021-04-07 18:20:00 UTC,g,1.18854,2021-04-07 18:18:00 UTC,2021-04-07 18:21:00 UTC,1.18854,1.18835
2021-04-07 19:10:00 UTC,d,1.18618,2021-04-07 19:09:00 UTC,2021-04-07 19:12:00 UTC,1.18645,1.18618
2021-04-07 19:17:00 UTC,g,1.18652,2021-04-07 19:16:00 UTC,2021-04-07 19:18:00 UTC,1.18652,1.18632
2021-04-07 19:28:00 UTC,d,1.18608,2021-04-07 19:27:00 UTC,2021-04-07 19:29:00 UTC,1.18629,1.18608
2021-04-07 20:15:00 UTC,g,1.18747,2021-04-07 20:14:00 UTC,2021-04-07 20:16:00 UTC,1.18747,1.18734
2021-04-07 20:37:00 UTC,d,1.18686,2021-04-07 20:36:00 UTC,2021-04-07 20:38:00 UTC,1.18687,1.18686
2021-04-07 22:16:00 UTC,g,1.18731,2021-04-07 22:15:00 UTC,2021-04-07 22:17:00 UTC,1.18731,1.18711
2021-04-07 22:30:00 UTC,d,1.18706,2021-04-07 22:28:00 UTC,2021-04-07 22:33:00 UTC,1.18712,1.18706
2021-04-07 22:47:00 UTC,g,1.18717,2021-04-07 22:46:00 UTC,2021-04-07 22:48:00 UTC,1.18717,1.18712
2021-04-07 23:14:00 UTC,d,1.18677,2021-04-07 23:13:00 UTC,2021-04-07 23:15:00 UTC,1.18694,1.18677
2021-04-08 00:13:00 UTC,g,1.18739,2021-04-08 00:11:00 UTC,2021-04-08 00:15:00 UTC,1.18739,1.18728
2021-04-08 01:01:00 UTC,d,1.18639,2021-04-08 00:58:00 UTC,2021-04-08 01:02:00 UTC,1.18643,1.18639
2021-04-08 01:07:00 UTC,g,1.18664,2021-04-08 01:06:00 UTC,2021-04-08 01:09:00 UTC,1.18664,1.18654
